"order_id","wdf__client_id","order_status"
"O-4L37GQBQ","merchant__electronics","Processed"
"O-YGDTZSBT","merchant__electronics","Processed"
"O-FVJ1CJCV","merchant__electronics","Processed"
"O-JZ0J6Z1K","merchant__bigboxretailer","Processed"
"O-8CWGVNAY","merchant__clothing","Canceled"
"O-JZ9DV2XP","merchant__electronics","Processed"
"O-OYSF4YUR","merchant__bigboxretailer","Processed"
"O-L6VPP7SD","merchant__electronics","In Cart"
"O-MV1BAH7T","merchant__bigboxretailer","Processed"
"O-OWZLL44W","merchant__electronics","Processed"
"O-JI89YSJ8","merchant__electronics","Processed"
"O-9XZDZDBM","merchant__bigboxretailer","Processed"
"O-TVK3HVX6","merchant__electronics","Processed"
"O-SZYM6UMR","merchant__clothing","Processed"
"O-4R5NDD3A","merchant__electronics","Processed"
"O-6A4U2WM3","merchant__bigboxretailer","Processed"
"O-FU3R42R1","merchant__electronics","Processed"
"O-N56LFCW8","merchant__electronics","Canceled"
"O-XWSGU23Q","merchant__electronics","Processed"
"O-HZDUBYB7","merchant__bigboxretailer","Processed"
"O-3M94O1CJ","merchant__electronics","Processed"
"O-AVQ260DA","merchant__bigboxretailer","Processed"
"O-PRWWVBXM","merchant__bigboxretailer","Processed"
"O-3OU13T5P","merchant__clothing","Processed"
"O-D8OBCO0C","merchant__bigboxretailer","Processed"
"O-Y634O65S","merchant__electronics","Canceled"
"O-IX19GD2K","merchant__electronics","Processed"
"O-Z37VZFPR","merchant__bigboxretailer","Processed"
"O-6DW7BTG1","merchant__electronics","Processed"
"O-KBJDJZRE","merchant__electronics","Processed"
"O-HVKFZB7W","merchant__electronics","Processed"
"O-JDT04VGC","merchant__electronics","Processed"
"O-EO7EPQZ9","merchant__bigboxretailer","Processed"
"O-8YLO4RI4","merchant__electronics","Processed"
"O-DD6CH7RJ","merchant__electronics","Processed"
"O-2B1CAWIF","merchant__clothing","Processed"
"O-XV6DH8LA","merchant__electronics","Processed"
"O-IEREQHMZ","merchant__clothing","Processed"
"O-ZBYJT71I","merchant__electronics","Processed"
"O-HGUWFBGG","merchant__clothing","Processed"
"O-OOFRRCBY","merchant__electronics","Processed"
"O-GA48S9YH","merchant__electronics","Processed"
"O-IQIFANRK","merchant__bigboxretailer","Processed"
"O-ZHUCGCI7","merchant__electronics","Processed"
"O-HLLVU0NC","merchant__bigboxretailer","In Cart"
"O-DT8UV2S7","merchant__bigboxretailer","Processed"
"O-I9MCDMSV","merchant__bigboxretailer","Processed"
"O-XG4GEP1E","merchant__electronics","Processed"
"O-FEXVNZ8O","merchant__electronics","Processed"
"O-EDRKKR0X","merchant__bigboxretailer","Canceled"
"O-0EX43ZSN","merchant__electronics","Processed"
"O-XX50ZF0D","merchant__clothing","In Cart"
"O-NLT498RA","merchant__electronics","Processed"
"O-ZNW1A1PS","merchant__bigboxretailer","Processed"
"O-M3JWDHAW","merchant__clothing","Processed"
"O-XV43J1JR","merchant__electronics","Processed"
"O-FCA8C2MD","merchant__bigboxretailer","Processed"
"O-8979S7ZP","merchant__electronics","Processed"
"O-WHSC9Y74","merchant__bigboxretailer","Processed"
"O-1W20JP3R","merchant__electronics","Processed"
"O-7AMABMCB","merchant__bigboxretailer","Processed"
"O-P9HHZBV6","merchant__electronics","Processed"
"O-HURX5VTC","merchant__clothing","Processed"
"O-ZOVA1SPY","merchant__bigboxretailer","Processed"
"O-745O0FZ1","merchant__clothing","Processed"
"O-4YAXDK3D","merchant__bigboxretailer","Processed"
"O-6POYC7YY","merchant__electronics","In Cart"
"O-KUL74TQG","merchant__bigboxretailer","Processed"
"O-V5JZXMN2","merchant__bigboxretailer","Processed"
"O-OO6I7YLA","merchant__electronics","Processed"
"O-ECRZJNUL","merchant__electronics","Processed"
"O-PZ4U2K8X","merchant__clothing","Processed"
"O-1ZKFNSWX","merchant__electronics","Processed"
"O-6QTUE7VY","merchant__bigboxretailer","Processed"
"O-MBWQ7JGA","merchant__bigboxretailer","Processed"
"O-N7782O3I","merchant__electronics","Processed"
"O-8BPU1GAO","merchant__electronics","Processed"
"O-AU44475R","merchant__electronics","Processed"
"O-RM5EOMG8","merchant__electronics","Processed"
"O-92QVKUFD","merchant__electronics","In Cart"
"O-KUUUYXSN","merchant__clothing","Processed"
"O-E610AFD9","merchant__bigboxretailer","Processed"
"O-3SEAXZX4","merchant__bigboxretailer","Processed"
"O-4OW7DX9F","merchant__electronics","Processed"
"O-IAPH4SO7","merchant__clothing","Processed"
"O-AN7NI3DE","merchant__electronics","Canceled"
"O-DPIIX4EB","merchant__bigboxretailer","Processed"
"O-C73OFEZS","merchant__bigboxretailer","Canceled"
"O-N61Y0L32","merchant__electronics","Processed"
"O-XMC01F7N","merchant__bigboxretailer","In Cart"
"O-43R5FWH4","merchant__clothing","Processed"
"O-NAOJ1OLH","merchant__electronics","Processed"
"O-J2QP0XFT","merchant__electronics","Processed"
"O-4GWFK4O4","merchant__bigboxretailer","Processed"
"O-OSI4RILI","merchant__electronics","Processed"
"O-ZSP1SY76","merchant__electronics","Processed"
"O-0F6DWWLD","merchant__bigboxretailer","Processed"
"O-D3T54KWC","merchant__electronics","Processed"
"O-EPYSZXUD","merchant__bigboxretailer","Processed"
"O-ILPDJFNA","merchant__electronics","Processed"
"O-ASSPSNF9","merchant__bigboxretailer","Processed"
"O-PGYL5AGU","merchant__clothing","Processed"
"O-0O6VJE3K","merchant__electronics","Processed"
"O-4WOHMX61","merchant__electronics","Processed"
"O-QSV55LN9","merchant__electronics","Processed"
"O-72DXVCA1","merchant__bigboxretailer","Processed"
"O-6SC8JOIQ","merchant__electronics","Processed"
"O-LIUJ8U86","merchant__electronics","Processed"
"O-HALO4BZ5","merchant__bigboxretailer","Processed"
"O-00R3KE44","merchant__electronics","Processed"
"O-OG579WHS","merchant__clothing","Processed"
"O-4MPT01RA","merchant__electronics","Processed"
"O-7ZOSZGPK","merchant__electronics","Processed"
"O-1EXISXYG","merchant__electronics","Processed"
"O-HADAMWS1","merchant__electronics","Processed"
"O-J1QT191E","merchant__bigboxretailer","Processed"
"O-WVVZ22R2","merchant__electronics","Processed"
"O-F29C9OLP","merchant__electronics","Processed"
"O-B1HCIF5U","merchant__clothing","Processed"
"O-SPYSXX1E","merchant__electronics","Processed"
"O-5PSUROHK","merchant__electronics","Processed"
"O-TCSZSZIV","merchant__electronics","Processed"
"O-VY72OP6Q","merchant__bigboxretailer","Processed"
"O-VY8RWNSG","merchant__bigboxretailer","Processed"
"O-UGL6BM86","merchant__bigboxretailer","Processed"
"O-T6F54VMX","merchant__electronics","Canceled"
"O-G28HY4CF","merchant__bigboxretailer","Processed"
"O-2C8V71C2","merchant__electronics","Processed"
"O-LMSVD7HG","merchant__bigboxretailer","In Cart"
"O-U8ZM5U6S","merchant__electronics","Processed"
"O-JPBYYV4B","merchant__electronics","Processed"
"O-EUZ7KB3I","merchant__electronics","Processed"
"O-DEI4GAQU","merchant__bigboxretailer","Processed"
"O-17BVOFEJ","merchant__electronics","Processed"
"O-06XR8NOE","merchant__electronics","Processed"
"O-H2D0EAO5","merchant__bigboxretailer","Processed"
"O-E0Y30JQX","merchant__electronics","Processed"
"O-ZGFF4RCF","merchant__bigboxretailer","Processed"
"O-8ZM708JP","merchant__clothing","Processed"
"O-T89YOXRM","merchant__electronics","Processed"
"O-6EOSS5H5","merchant__electronics","Processed"
"O-O8AMSQWO","merchant__clothing","Processed"
"O-VPO4GTIX","merchant__clothing","Processed"
"O-SUM0RY2Q","merchant__electronics","In Cart"
"O-MIRBSYEE","merchant__electronics","Processed"
"O-O31T28BR","merchant__bigboxretailer","Processed"
"O-BALORNLK","merchant__bigboxretailer","Processed"
"O-FAXJQ4RV","merchant__bigboxretailer","Processed"
"O-587IC0Q7","merchant__electronics","Processed"
"O-DJJCHMK9","merchant__electronics","Processed"
"O-EBHNR3QH","merchant__electronics","Processed"
"O-VCNFG4LB","merchant__bigboxretailer","Canceled"
"O-ZIOSLVUL","merchant__clothing","Processed"
"O-IFZK72KL","merchant__bigboxretailer","Processed"
"O-5JXGMDO3","merchant__clothing","Processed"
"O-ATY3TM50","merchant__bigboxretailer","Processed"
"O-MMB17UBC","merchant__electronics","Processed"
"O-3EOI8HFE","merchant__electronics","Processed"
"O-9SB3P6A6","merchant__clothing","Canceled"
"O-4VSVMY1G","merchant__electronics","Processed"
"O-T9U8UCRP","merchant__electronics","Processed"
"O-ODVLW16N","merchant__clothing","Processed"
"O-RN3TJB3U","merchant__electronics","Processed"
"O-3NL7IUFZ","merchant__electronics","Processed"
"O-T7TOHA5H","merchant__bigboxretailer","Processed"
"O-UFVTV7EA","merchant__electronics","Processed"
"O-5HI20H5S","merchant__bigboxretailer","Processed"
"O-07QNH5WT","merchant__electronics","Processed"
"O-YK6IUA62","merchant__clothing","Processed"
"O-UV5AHY0A","merchant__electronics","In Cart"
"O-0PYYNROJ","merchant__electronics","Processed"
"O-OTT9BMXM","merchant__electronics","Processed"
"O-0CE5YGT9","merchant__bigboxretailer","Processed"
"O-NQDJ632D","merchant__bigboxretailer","Processed"
"O-A5UGCKWL","merchant__electronics","Canceled"
"O-U42RFNB5","merchant__bigboxretailer","Processed"
"O-7563SN5D","merchant__electronics","Processed"
"O-NUFWUA18","merchant__clothing","Processed"
"O-X4M4P42H","merchant__electronics","Processed"
"O-SADAD4YC","merchant__electronics","Processed"
"O-U6QJH5FI","merchant__bigboxretailer","Processed"
"O-4P8M7OWE","merchant__electronics","Processed"
"O-1GL3KBY5","merchant__electronics","Processed"
"O-4Q9IE7DK","merchant__electronics","Processed"
"O-NCK93DLB","merchant__bigboxretailer","Processed"
"O-27LLVX5W","merchant__clothing","Processed"
"O-3FOELRW1","merchant__electronics","Processed"
"O-0RRZQEFZ","merchant__bigboxretailer","Processed"
"O-5B8WF3GU","merchant__electronics","Processed"
"O-YHW1J6GQ","merchant__clothing","Processed"
"O-S8NX6D4W","merchant__electronics","Processed"
"O-KX3FAM0S","merchant__bigboxretailer","Processed"
"O-54EO4MOM","merchant__clothing","Processed"
"O-MFWZZG16","merchant__electronics","Processed"
"O-BK2IFSZN","merchant__bigboxretailer","Processed"
"O-2OJOMNGU","merchant__clothing","In Cart"
"O-H9ZEBT1J","merchant__electronics","Processed"
"O-RAF0QY07","merchant__bigboxretailer","Processed"
"O-XRVOIVEP","merchant__electronics","Processed"
"O-HRAEWN2N","merchant__electronics","Processed"
"O-FOTYVVD6","merchant__bigboxretailer","Processed"
"O-XNVQQLN3","merchant__bigboxretailer","Processed"
"O-GBYU8DQH","merchant__clothing","Processed"
"O-PQMHWGGY","merchant__electronics","Processed"
"O-CBNFMAFA","merchant__electronics","Processed"
"O-GDCS9P1H","merchant__clothing","Processed"
"O-6UBL190U","merchant__electronics","Canceled"
"O-LJWH8GJT","merchant__electronics","Processed"
"O-AWW945YH","merchant__clothing","Processed"
"O-ZL5U8LCR","merchant__electronics","In Cart"
"O-ODXVZ03F","merchant__electronics","Processed"
"O-2YXBLQN5","merchant__electronics","Processed"
"O-BNL3ULTP","merchant__bigboxretailer","In Cart"
"O-J2L5RAXA","merchant__clothing","Processed"
"O-OTSU1MA3","merchant__electronics","Processed"
"O-15SQO44H","merchant__bigboxretailer","Processed"
"O-VG0JLCM8","merchant__electronics","Processed"
"O-VMXF1WM7","merchant__bigboxretailer","Processed"
"O-LFQPGIK9","merchant__electronics","Processed"
"O-KG13ZXFL","merchant__bigboxretailer","Processed"
"O-ZVOSZXE7","merchant__electronics","Processed"
"O-NBQF9V7S","merchant__electronics","Processed"
"O-X60PRKH2","merchant__electronics","Processed"
"O-R2F7UWN1","merchant__bigboxretailer","Processed"
"O-BC79OEGK","merchant__electronics","Processed"
"O-FWJSHOGK","merchant__bigboxretailer","Processed"
"O-PZ0EF8MQ","merchant__electronics","Processed"
"O-USD991HZ","merchant__clothing","Processed"
"O-2WAB8PRW","merchant__bigboxretailer","Processed"
"O-5XVWSBRV","merchant__electronics","Canceled"
"O-2IOUQDOZ","merchant__bigboxretailer","Canceled"
"O-2FKRV3TJ","merchant__clothing","Canceled"
"O-11O3UPIM","merchant__electronics","Processed"
"O-PCOWZN8X","merchant__bigboxretailer","Processed"
"O-Y18XFIII","merchant__clothing","Processed"
"O-9TTJS5BT","merchant__bigboxretailer","Processed"
"O-1RMQ94Z5","merchant__clothing","Processed"
"O-ZO4T3X03","merchant__electronics","Processed"
"O-OJOOUUY9","merchant__bigboxretailer","Processed"
"O-VMHPBFYR","merchant__electronics","Processed"
"O-EXNNDC71","merchant__bigboxretailer","Processed"
"O-9FX4NI9A","merchant__electronics","Processed"
"O-5RCTZJOM","merchant__bigboxretailer","Processed"
"O-2V8AINL2","merchant__electronics","Processed"
"O-GDAFIQO6","merchant__electronics","Processed"
"O-22DRWOQC","merchant__bigboxretailer","Processed"
"O-KS2334IB","merchant__electronics","In Cart"
"O-PL96Y7YU","merchant__electronics","Processed"
"O-GYJVQ2TF","merchant__electronics","Processed"
"O-WNYO0AW8","merchant__clothing","Processed"
"O-LWS15J89","merchant__clothing","Processed"
"O-U7UO214V","merchant__clothing","Processed"
"O-NI6G6BYV","merchant__clothing","Processed"
"O-CGUPXPYM","merchant__bigboxretailer","Processed"
"O-VAL8NSGI","merchant__bigboxretailer","Processed"
"O-KPAKYX7X","merchant__bigboxretailer","Processed"
"O-7PMHIZTX","merchant__electronics","Processed"
"O-7M964MKG","merchant__electronics","Processed"
"O-5WEEA3D1","merchant__bigboxretailer","Processed"
"O-CTR8CMCQ","merchant__bigboxretailer","Processed"
"O-5TU5EG6A","merchant__electronics","Processed"
"O-IRJRFO8X","merchant__electronics","Processed"
"O-E3FU21SM","merchant__electronics","Processed"
"O-UUEBX9NL","merchant__electronics","Processed"
"O-0Y8JGQXV","merchant__bigboxretailer","Processed"
"O-RRT4V6ZH","merchant__electronics","Processed"
"O-S0Y5D5L0","merchant__bigboxretailer","Processed"
"O-VUOV3T37","merchant__bigboxretailer","Processed"
"O-V2ECRSAS","merchant__electronics","Processed"
"O-G1ONVY37","merchant__electronics","Processed"
"O-OJMP34RL","merchant__electronics","Processed"
"O-UYMBU3UH","merchant__electronics","Processed"
"O-8GVJFS38","merchant__electronics","Processed"
"O-JE0RBINO","merchant__electronics","Processed"
"O-Q28DNCR3","merchant__electronics","Processed"
"O-SFDMTRQM","merchant__electronics","Processed"
"O-5NQ7JY5P","merchant__electronics","Processed"
"O-ODJYGG3R","merchant__clothing","Processed"
"O-9AINN2UG","merchant__electronics","Processed"
"O-QYQQYL12","merchant__clothing","Processed"
"O-4DTCBMMJ","merchant__clothing","Processed"
"O-M9Z1ZFYK","merchant__clothing","Processed"
"O-3Z74FI80","merchant__bigboxretailer","Processed"
"O-M2FZFH6B","merchant__electronics","Processed"
"O-F30G6C74","merchant__clothing","Processed"
"O-ONYDI0SC","merchant__electronics","Processed"
"O-XAA8R6HG","merchant__electronics","Processed"
"O-CZOB8GB7","merchant__electronics","Processed"
"O-QF8NU1TG","merchant__bigboxretailer","In Cart"
"O-GA2JH9QA","merchant__bigboxretailer","Processed"
"O-OXW5P9WG","merchant__bigboxretailer","Processed"
"O-KKGCNJTR","merchant__electronics","Canceled"
"O-69KQDZXR","merchant__bigboxretailer","Processed"
"O-JITR1A5Z","merchant__bigboxretailer","Processed"
"O-E5JJS0WY","merchant__electronics","Processed"
"O-5Z64YCQU","merchant__bigboxretailer","Processed"
"O-KQQMD63F","merchant__electronics","Processed"
"O-PSCIO7S0","merchant__bigboxretailer","Canceled"
"O-K3OTE0C5","merchant__electronics","Processed"
"O-Z7GK5IC0","merchant__electronics","Processed"
"O-P41FVM42","merchant__electronics","Processed"
"O-OKIUMJKF","merchant__electronics","Processed"
"O-9MP99WQV","merchant__electronics","Processed"
"O-YFXUYA1K","merchant__electronics","In Cart"
"O-D05HIF4K","merchant__bigboxretailer","Processed"
"O-I5D346WD","merchant__electronics","Processed"
"O-96K2C2YW","merchant__clothing","In Cart"
"O-PYBPUZNE","merchant__clothing","Processed"
"O-W4SFFMB6","merchant__electronics","Processed"
"O-JRLFXS03","merchant__electronics","Processed"
"O-2G8F3FBX","merchant__clothing","Processed"
"O-9AQHG571","merchant__bigboxretailer","Processed"
"O-CKES7UZL","merchant__electronics","Processed"
"O-LNA2PCNG","merchant__bigboxretailer","Processed"
"O-RQGP2YC1","merchant__bigboxretailer","Processed"
"O-6W8134O0","merchant__electronics","Processed"
"O-9JIU37DY","merchant__bigboxretailer","Processed"
"O-J67OMSHU","merchant__bigboxretailer","Processed"
"O-LLVO8KL0","merchant__electronics","Processed"
"O-43PF5QKB","merchant__bigboxretailer","Processed"
"O-PHU5Y02G","merchant__electronics","Processed"
"O-GCZH5VB0","merchant__bigboxretailer","Processed"
"O-TH1DEGM3","merchant__electronics","Processed"
"O-0MDJO2WP","merchant__electronics","Processed"
"O-A6ATIDDT","merchant__electronics","Processed"
"O-V648QZQV","merchant__electronics","Processed"
"O-WH78TYEW","merchant__electronics","In Cart"
"O-GQ3ZQ6NN","merchant__electronics","Processed"
"O-RP9TWYMP","merchant__electronics","Processed"
"O-EVT0RULS","merchant__bigboxretailer","Processed"
"O-M25YWRET","merchant__electronics","Processed"
"O-RR96RP9D","merchant__electronics","Processed"
"O-YXWQPGQG","merchant__clothing","Processed"
"O-8ST501NA","merchant__bigboxretailer","Processed"
"O-F5O2RYEL","merchant__bigboxretailer","Processed"
"O-TAXDZE02","merchant__clothing","Processed"
"O-V6Z3UK3Z","merchant__clothing","Processed"
"O-WFUWDDJQ","merchant__electronics","Processed"
"O-TFYERY04","merchant__clothing","Processed"
"O-MXGI7W2Q","merchant__bigboxretailer","Processed"
"O-SIEIGUU5","merchant__electronics","Canceled"
"O-309H1I8L","merchant__electronics","Processed"
"O-A0I84NUX","merchant__bigboxretailer","Processed"
"O-4P8NXWZS","merchant__electronics","Processed"
"O-DJEHRKWY","merchant__bigboxretailer","Processed"
"O-ENMPN3DS","merchant__bigboxretailer","In Cart"
"O-ZR7HUKKT","merchant__electronics","Processed"
"O-9LZTTDAE","merchant__electronics","Processed"
"O-HR3QWHUK","merchant__electronics","Processed"
"O-6GTU6G7R","merchant__electronics","Processed"
"O-ZR0S82RC","merchant__electronics","Processed"
"O-CN2HYB98","merchant__bigboxretailer","Processed"
"O-AW190S9F","merchant__electronics","Processed"
"O-KTBW96G6","merchant__electronics","Processed"
"O-N6H8IUK1","merchant__electronics","Processed"
"O-WND4NFM7","merchant__bigboxretailer","Canceled"
"O-2Q4S2KNT","merchant__bigboxretailer","Processed"
"O-GU3ECY1T","merchant__clothing","Processed"
"O-1XQN9MMP","merchant__clothing","Processed"
"O-K91SNIEO","merchant__clothing","Processed"
"O-K4F6GVXX","merchant__clothing","Processed"
"O-L1L5I0HB","merchant__electronics","Processed"
"O-6L0VDII3","merchant__clothing","Canceled"
"O-ALFQCRKE","merchant__bigboxretailer","Processed"
"O-CDNMJA1L","merchant__electronics","Processed"
"O-WQOYC8AG","merchant__electronics","Processed"
"O-HCYC2PLI","merchant__bigboxretailer","Processed"
"O-893PYUUY","merchant__bigboxretailer","Processed"
"O-TIHXT6V1","merchant__bigboxretailer","Processed"
"O-UMVGI2R3","merchant__electronics","Processed"
"O-TMAODH00","merchant__electronics","Processed"
"O-Q630U4F7","merchant__electronics","In Cart"
"O-AHNB27CA","merchant__clothing","Processed"
"O-EWLUVCSZ","merchant__electronics","Processed"
"O-JVULAE6M","merchant__electronics","Processed"
"O-1A1KO73Q","merchant__bigboxretailer","Processed"
"O-HLR2DNYN","merchant__electronics","Processed"
